X,Y,Point,index,index_g,Node,Candidate,PT,graph
2985.817627,1376.9836426,a,0,20_0,Node3,0,2,20
3075.374756,1336.2443848,b,1,20_1,Node1,0,2,20
3107.913818,1246.46875,c,2,20_2,Node4,0,2,20
2951.4067383,1236.3598633,d,3,20_3,Node2,0,2,20
3030.1282348249997,1299.014160175,e,-1,20_-1,Node0,0,2,20
2985.817627,1376.9836426,a,0,20_0,Node3,1,7,20
3075.374756,1336.2443848,b,1,20_1,Node1,1,7,20
2951.4067383,1236.3598633,c,3,20_3,Node4,1,7,20
2690.3691406,1265.8811034999999,d,5,20_5,Node2,1,7,20
2925.742065475,1303.8672485499999,e,-1,20_-1,Node0,1,7,20
2985.817627,1376.9836426,a,0,20_0,Node3,2,7,20
3075.374756,1336.2443848,b,1,20_1,Node1,2,7,20
3107.913818,1246.46875,c,2,20_2,Node4,2,7,20
2690.3691406,1265.8811034999999,d,5,20_5,Node2,2,7,20
2964.8688353999996,1306.394470225,e,-1,20_-1,Node0,2,7,20
2985.817627,1376.9836426,a,0,20_0,Node2,3,7,20
3107.913818,1246.46875,b,2,20_2,Node3,3,7,20
2951.4067383,1236.3598633,c,3,20_3,Node1,3,7,20
2690.3691406,1265.8811034999999,d,5,20_5,Node4,3,7,20
2933.876830975,1281.42333985,e,-1,20_-1,Node0,3,7,20
3075.374756,1336.2443848,a,1,20_1,Node2,4,7,20
3107.913818,1246.46875,b,2,20_2,Node3,4,7,20
2951.4067383,1236.3598633,c,3,20_3,Node1,4,7,20
2690.3691406,1265.8811034999999,d,5,20_5,Node4,4,7,20
2956.266113225,1271.2385254,e,-1,20_-1,Node0,4,7,20
2571.1889648,1319.4678955,a,4,20_4,Node2,5,3,20
2690.3691406,1265.8811034999999,b,5,20_5,Node3,5,3,20
2619.0244141,1202.3753662,c,6,20_6,Node1,5,3,20
2495.1325684,1200.3243408,d,7,20_7,Node4,5,3,20
2593.928771975,1247.0121765,e,-1,20_-1,Node0,5,3,20
2951.4067383,1236.3598633,a,3,20_3,Node4,6,7,20
2571.1889648,1319.4678955,b,4,20_4,Node3,6,7,20
2690.3691406,1265.8811034999999,c,5,20_5,Node1,6,7,20
2619.0244141,1202.3753662,d,6,20_6,Node2,6,7,20
2707.99731445,1256.021057125,e,-1,20_-1,Node0,6,7,20
2951.4067383,1236.3598633,a,3,20_3,Node4,7,7,20
2571.1889648,1319.4678955,b,4,20_4,Node2,7,7,20
2619.0244141,1202.3753662,c,6,20_6,Node1,7,7,20
2495.1325684,1200.3243408,d,7,20_7,Node3,7,7,20
2659.1881714,1239.63186645,e,-1,20_-1,Node0,7,7,20
2951.4067383,1236.3598633,a,3,20_3,Node4,8,7,20
2571.1889648,1319.4678955,b,4,20_4,Node3,8,7,20
2690.3691406,1265.8811034999999,c,5,20_5,Node1,8,7,20
2495.1325684,1200.3243408,d,7,20_7,Node2,8,7,20
2677.024353025,1255.508300775,e,-1,20_-1,Node0,8,7,20
2951.4067383,1236.3598633,a,3,20_3,Node4,9,7,20
2690.3691406,1265.8811034999999,b,5,20_5,Node2,9,7,20
2619.0244141,1202.3753662,c,6,20_6,Node1,9,7,20
2495.1325684,1200.3243408,d,7,20_7,Node3,9,7,20
2688.98321535,1226.23516845,e,-1,20_-1,Node0,9,7,20
1887.3344727,1323.1705322,a,8,20_8,Node3,10,4,20
1831.2965088,1250.1524658,b,9,20_9,Node1,10,4,20
1751.1141357,1188.0689697,c,10,20_10,Node4,10,4,20
1913.97717285,1184.0021973,d,11,20_11,Node2,10,4,20
1845.9305725125,1236.3485412500002,e,-1,20_-1,Node0,10,4,20
2495.1325684,1200.3243408,a,7,20_7,Node2,11,7,20
1887.3344727,1323.1705322,b,8,20_8,Node4,11,7,20
1831.2965088,1250.1524658,c,9,20_9,Node1,11,7,20
1913.97717285,1184.0021973,d,11,20_11,Node3,11,7,20
2031.9351806875,1239.4123840250002,e,-1,20_-1,Node0,11,7,20
2495.1325684,1200.3243408,a,7,20_7,Node2,12,7,20
1887.3344727,1323.1705322,b,8,20_8,Node4,12,7,20
1831.2965088,1250.1524658,c,9,20_9,Node1,12,7,20
1751.1141357,1188.0689697,d,10,20_10,Node3,12,7,20
1991.2194213999999,1240.429077125,e,-1,20_-1,Node0,12,7,20
2495.1325684,1200.3243408,a,7,20_7,Node4,13,7,20
1887.3344727,1323.1705322,b,8,20_8,Node2,13,7,20
1751.1141357,1188.0689697,c,10,20_10,Node3,13,7,20
1913.97717285,1184.0021973,d,11,20_11,Node1,13,7,20
2011.8895874124998,1223.8915100000002,e,-1,20_-1,Node0,13,7,20
2495.1325684,1200.3243408,a,7,20_7,Node4,14,7,20
1831.2965088,1250.1524658,b,9,20_9,Node2,14,7,20
1751.1141357,1188.0689697,c,10,20_10,Node3,14,7,20
1913.97717285,1184.0021973,d,11,20_11,Node1,14,7,20
1997.8800964375,1205.6369934000002,e,-1,20_-1,Node0,14,7,20
2638.2912598000003,1535.43383789,a,0,21_0,Node3,0,0,21
2724.3430176,1593.45910645,b,1,21_1,Node2,0,0,21
2618.1958008,1611.2807617,c,2,21_2,Node1,0,0,21
2675.7995605,1682.041626,d,3,21_3,Node4,0,0,21
2664.157409675,1605.55383301,e,-1,21_-1,Node0,0,0,21
2638.2912598000003,1535.43383789,a,0,21_0,Node1,1,7,21
2724.3430176,1593.45910645,b,1,21_1,Node3,1,7,21
2618.1958008,1611.2807617,c,2,21_2,Node4,1,7,21
2881.5537109,1918.2277832,d,7,21_7,Node2,1,7,21
2715.595947275,1664.60037231,e,-1,21_-1,Node0,1,7,21
2638.2912598000003,1535.43383789,a,0,21_0,Node2,2,7,21
2618.1958008,1611.2807617,b,2,21_2,Node3,2,7,21
2675.7995605,1682.041626,c,3,21_3,Node1,2,7,21
2881.5537109,1918.2277832,d,7,21_7,Node4,2,7,21
2703.460083,1686.7460021975,e,-1,21_-1,Node0,2,7,21
2638.2912598000003,1535.43383789,a,0,21_0,Node1,3,7,21
2724.3430176,1593.45910645,b,1,21_1,Node3,3,7,21
2675.7995605,1682.041626,c,3,21_3,Node4,3,7,21
2881.5537109,1918.2277832,d,7,21_7,Node2,3,7,21
2729.9968872,1682.290588385,e,-1,21_-1,Node0,3,7,21
2724.3430176,1593.45910645,a,1,21_1,Node2,4,7,21
2618.1958008,1611.2807617,b,2,21_2,Node3,4,7,21
2675.7995605,1682.041626,c,3,21_3,Node1,4,7,21
2881.5537109,1918.2277832,d,7,21_7,Node4,4,7,21
2724.97302245,1701.2523193375,e,-1,21_-1,Node0,4,7,21
2986.3308105,2085.3032227,a,4,21_4,Node3,5,1,21
3021.6652830000003,2030.1851807,b,5,21_5,Node2,5,1,21
2896.0290526999997,2006.7543945,c,6,21_6,Node1,5,1,21
2881.5537109,1918.2277832,d,7,21_7,Node4,5,1,21
2946.394714275,2010.1176452749999,e,-1,21_-1,Node0,5,1,21
2986.3308105,2085.3032227,a,4,21_4,Node3,6,7,21
3021.6652830000003,2030.1851807,b,5,21_5,Node1,6,7,21
2896.0290526999997,2006.7543945,c,6,21_6,Node4,6,7,21
2596.9255371,2117.6628418,d,10,21_10,Node2,6,7,21
2875.237670825,2059.9764099249996,e,-1,21_-1,Node0,6,7,21
2986.3308105,2085.3032227,a,4,21_4,Node3,7,7,21
3021.6652830000003,2030.1851807,b,5,21_5,Node1,7,7,21
2881.5537109,1918.2277832,c,7,21_7,Node4,7,7,21
2596.9255371,2117.6628418,d,10,21_10,Node2,7,7,21
2871.618835375,2037.8447571,e,-1,21_-1,Node0,7,7,21
2986.3308105,2085.3032227,a,4,21_4,Node4,8,7,21
2896.0290526999997,2006.7543945,b,6,21_6,Node1,8,7,21
2881.5537109,1918.2277832,c,7,21_7,Node3,8,7,21
2596.9255371,2117.6628418,d,10,21_10,Node2,8,7,21
2840.2097777999998,2031.98706055,e,-1,21_-1,Node0,8,7,21
3021.6652830000003,2030.1851807,a,5,21_5,Node3,9,7,21
2896.0290526999997,2006.7543945,b,6,21_6,Node1,9,7,21
2881.5537109,1918.2277832,c,7,21_7,Node4,9,7,21
2596.9255371,2117.6628418,d,10,21_10,Node2,9,7,21
2849.043395925,2018.20755005,e,-1,21_-1,Node0,9,7,21
2675.7995605,1682.041626,a,3,21_3,Node4,10,7,21
3021.6652830000003,2030.1851807,b,5,21_5,Node3,10,7,21
2896.0290526999997,2006.7543945,c,6,21_6,Node2,10,7,21
2881.5537109,1918.2277832,d,7,21_7,Node1,10,7,21
2868.761901775,1909.3022461,e,-1,21_-1,Node0,10,7,21
2675.7995605,1682.041626,a,3,21_3,Node2,11,7,21
2986.3308105,2085.3032227,b,4,21_4,Node1,11,7,21
2896.0290526999997,2006.7543945,c,6,21_6,Node4,11,7,21
2881.5537109,1918.2277832,d,7,21_7,Node3,11,7,21
2859.9282836499997,1923.0817565999998,e,-1,21_-1,Node0,11,7,21
2675.7995605,1682.041626,a,3,21_3,Node3,12,7,21
2986.3308105,2085.3032227,b,4,21_4,Node4,12,7,21
3021.6652830000003,2030.1851807,c,5,21_5,Node2,12,7,21
2881.5537109,1918.2277832,d,7,21_7,Node1,12,7,21
2891.3373412250003,1928.93945315,e,-1,21_-1,Node0,12,7,21
2580.7009276999997,2169.0876465,a,8,21_8,Node1,13,2,21
2530.9980469,2147.4602051,b,9,21_9,Node3,13,2,21
2596.9255371,2117.6628418,c,10,21_10,Node4,13,2,21
2506.5424805000002,2015.8664551000002,d,11,21_11,Node2,13,2,21
2553.79174805,2112.519287125,e,-1,21_-1,Node0,13,2,21
2896.0290526999997,2006.7543945,a,6,21_6,Node4,14,7,21
2580.7009276999997,2169.0876465,b,8,21_8,Node2,14,7,21
2530.9980469,2147.4602051,c,9,21_9,Node3,14,7,21
2596.9255371,2117.6628418,d,10,21_10,Node1,14,7,21
2651.1633911,2110.241271975,e,-1,21_-1,Node0,14,7,21
2896.0290526999997,2006.7543945,a,6,21_6,Node2,15,7,21
2580.7009276999997,2169.0876465,b,8,21_8,Node3,15,7,21
2596.9255371,2117.6628418,c,10,21_10,Node1,15,7,21
2506.5424805000002,2015.8664551000002,d,11,21_11,Node4,15,7,21
2645.0494995,2077.342834475,e,-1,21_-1,Node0,15,7,21
2896.0290526999997,2006.7543945,a,6,21_6,Node2,16,7,21
2580.7009276999997,2169.0876465,b,8,21_8,Node3,16,7,21
2530.9980469,2147.4602051,c,9,21_9,Node1,16,7,21
2506.5424805000002,2015.8664551000002,d,11,21_11,Node4,16,7,21
2628.56762695,2084.7921753,e,-1,21_-1,Node0,16,7,21
2580.7009276999997,2169.0876465,a,8,21_8,Node1,17,7,21
2530.9980469,2147.4602051,b,9,21_9,Node3,17,7,21
2596.9255371,2117.6628418,c,10,21_10,Node4,17,7,21
2251.8447266,1959.2205811,d,14,21_14,Node2,17,7,21
2490.117309575,2098.357818625,e,-1,21_-1,Node0,17,7,21
2580.7009276999997,2169.0876465,a,8,21_8,Node3,18,7,21
2530.9980469,2147.4602051,b,9,21_9,Node1,18,7,21
2506.5424805000002,2015.8664551000002,c,11,21_11,Node2,18,7,21
2251.8447266,1959.2205811,d,14,21_14,Node4,18,7,21
2467.521545425,2072.90872195,e,-1,21_-1,Node0,18,7,21
2530.9980469,2147.4602051,a,9,21_9,Node3,19,7,21
2596.9255371,2117.6628418,b,10,21_10,Node1,19,7,21
2506.5424805000002,2015.8664551000002,c,11,21_11,Node4,19,7,21
2251.8447266,1959.2205811,d,14,21_14,Node2,19,7,21
2471.577697775,2060.052520775,e,-1,21_-1,Node0,19,7,21
2896.0290526999997,2006.7543945,a,6,21_6,Node4,20,7,21
2530.9980469,2147.4602051,b,9,21_9,Node3,20,7,21
2596.9255371,2117.6628418,c,10,21_10,Node1,20,7,21
2506.5424805000002,2015.8664551000002,d,11,21_11,Node2,20,7,21
2632.6237793,2071.935974125,e,-1,21_-1,Node0,20,7,21
2580.7009276999997,2169.0876465,a,8,21_8,Node3,21,7,21
2596.9255371,2117.6628418,b,10,21_10,Node1,21,7,21
2506.5424805000002,2015.8664551000002,c,11,21_11,Node4,21,7,21
2251.8447266,1959.2205811,d,14,21_14,Node2,21,7,21
2484.003417975,2065.459381125,e,-1,21_-1,Node0,21,7,21
2059.6394043,1852.1953125,a,12,21_12,Node4,22,3,21
2178.017334,1889.4058838,b,13,21_13,Node1,22,3,21
2251.8447266,1959.2205811,c,14,21_14,Node3,22,3,21
2141.59375,1964.9780273000001,d,15,21_15,Node2,22,3,21
2157.773803725,1916.449951175,e,-1,21_-1,Node0,22,3,21
2059.6394043,1852.1953125,a,12,21_12,Node4,23,7,21
2178.017334,1889.4058838,b,13,21_13,Node3,23,7,21
2141.59375,1964.9780273000001,c,15,21_15,Node1,23,7,21
2100.6066895,1571.96325684,d,21,21_21,Node2,23,7,21
2119.96429445,1819.63562011,e,-1,21_-1,Node0,23,7,21
2059.6394043,1852.1953125,a,12,21_12,Node4,24,7,21
2178.017334,1889.4058838,b,13,21_13,Node1,24,7,21
2251.8447266,1959.2205811,c,14,21_14,Node3,24,7,21
2100.6066895,1571.96325684,d,21,21_21,Node2,24,7,21
2147.5270386,1818.1962585600002,e,-1,21_-1,Node0,24,7,21
2059.6394043,1852.1953125,a,12,21_12,Node3,25,7,21
2251.8447266,1959.2205811,b,14,21_14,Node4,25,7,21
2141.59375,1964.9780273000001,c,15,21_15,Node1,25,7,21
2100.6066895,1571.96325684,d,21,21_21,Node2,25,7,21
2138.4211426,1837.089294435,e,-1,21_-1,Node0,25,7,21
2178.017334,1889.4058838,a,13,21_13,Node1,26,7,21
2251.8447266,1959.2205811,b,14,21_14,Node4,26,7,21
2141.59375,1964.9780273000001,c,15,21_15,Node3,26,7,21
2100.6066895,1571.96325684,d,21,21_21,Node2,26,7,21
2168.015625025,1846.39193726,e,-1,21_-1,Node0,26,7,21
2506.5424805000002,2015.8664551000002,a,11,21_11,Node4,27,7,21
2178.017334,1889.4058838,b,13,21_13,Node2,27,7,21
2251.8447266,1959.2205811,c,14,21_14,Node1,27,7,21
2141.59375,1964.9780273000001,d,15,21_15,Node3,27,7,21
2269.499572775,1957.367736825,e,-1,21_-1,Node0,27,7,21
2506.5424805000002,2015.8664551000002,a,11,21_11,Node4,28,7,21
2059.6394043,1852.1953125,b,12,21_12,Node3,28,7,21
2178.017334,1889.4058838,c,13,21_13,Node1,28,7,21
2251.8447266,1959.2205811,d,14,21_14,Node2,28,7,21
2249.01098635,1929.1720581250001,e,-1,21_-1,Node0,28,7,21
2506.5424805000002,2015.8664551000002,a,11,21_11,Node4,29,7,21
2059.6394043,1852.1953125,b,12,21_12,Node2,29,7,21
2251.8447266,1959.2205811,c,14,21_14,Node1,29,7,21
2141.59375,1964.9780273000001,d,15,21_15,Node3,29,7,21
2239.90509035,1948.065094,e,-1,21_-1,Node0,29,7,21
2506.5424805000002,2015.8664551000002,a,11,21_11,Node4,30,7,21
2059.6394043,1852.1953125,b,12,21_12,Node3,30,7,21
2178.017334,1889.4058838,c,13,21_13,Node1,30,7,21
2141.59375,1964.9780273000001,d,15,21_15,Node2,30,7,21
2221.4482422,1930.611419675,e,-1,21_-1,Node0,30,7,21
1505.4074707,1683.619751,a,16,21_16,Node1,31,4,21
1579.2041016,1648.5917969,b,17,21_17,Node2,31,4,21
1413.0311279,1629.2487793,c,18,21_18,Node4,31,4,21
1575.2004395,1742.5853271,d,19,21_19,Node3,31,4,21
1518.210784925,1676.011413575,e,-1,21_-1,Node0,31,4,21
1505.4074707,1683.619751,a,16,21_16,Node3,32,7,21
1579.2041016,1648.5917969,b,17,21_17,Node1,32,7,21
1575.2004395,1742.5853271,c,19,21_19,Node2,32,7,21
1955.09851074,1469.11450195,d,23,21_23,Node4,32,7,21
1653.7276306350002,1635.9778442375,e,-1,21_-1,Node0,32,7,21
1505.4074707,1683.619751,a,16,21_16,Node3,33,7,21
1579.2041016,1648.5917969,b,17,21_17,Node1,33,7,21
1413.0311279,1629.2487793,c,18,21_18,Node2,33,7,21
1955.09851074,1469.11450195,d,23,21_23,Node4,33,7,21
1613.185302735,1607.6437072875,e,-1,21_-1,Node0,33,7,21
1505.4074707,1683.619751,a,16,21_16,Node1,34,7,21
1413.0311279,1629.2487793,b,18,21_18,Node4,34,7,21
1575.2004395,1742.5853271,c,19,21_19,Node3,34,7,21
1955.09851074,1469.11450195,d,23,21_23,Node2,34,7,21
1612.18438721,1631.1420898375,e,-1,21_-1,Node0,34,7,21
1579.2041016,1648.5917969,a,17,21_17,Node1,35,7,21
1413.0311279,1629.2487793,b,18,21_18,Node4,35,7,21
1575.2004395,1742.5853271,c,19,21_19,Node3,35,7,21
1955.09851074,1469.11450195,d,23,21_23,Node2,35,7,21
1630.6335449350001,1622.3851013125,e,-1,21_-1,Node0,35,7,21
1505.4074707,1683.619751,a,16,21_16,Node1,36,7,21
1579.2041016,1648.5917969,b,17,21_17,Node3,36,7,21
1575.2004395,1742.5853271,c,19,21_19,Node4,36,7,21
2002.556518555,1566.51330566,d,22,21_22,Node2,36,7,21
1665.5921325887502,1660.327545165,e,-1,21_-1,Node0,36,7,21
1505.4074707,1683.619751,a,16,21_16,Node1,37,7,21
1413.0311279,1629.2487793,b,18,21_18,Node4,37,7,21
1575.2004395,1742.5853271,c,19,21_19,Node3,37,7,21
2002.556518555,1566.51330566,d,22,21_22,Node2,37,7,21
1624.0488891637501,1655.491790765,e,-1,21_-1,Node0,37,7,21
1579.2041016,1648.5917969,a,17,21_17,Node1,38,7,21
1413.0311279,1629.2487793,b,18,21_18,Node3,38,7,21
1575.2004395,1742.5853271,c,19,21_19,Node4,38,7,21
2002.556518555,1566.51330566,d,22,21_22,Node2,38,7,21
1642.4980468887502,1646.73480224,e,-1,21_-1,Node0,38,7,21
2133.6472168,1509.07800293,a,20,21_20,Node4,39,5,21
2100.6066895,1571.96325684,b,21,21_21,Node1,39,5,21
2002.556518555,1566.51330566,c,22,21_22,Node3,39,5,21
1955.09851074,1469.11450195,d,23,21_23,Node2,39,5,21
2047.9772338987502,1529.1672668449999,e,-1,21_-1,Node0,39,5,21
2059.6394043,1852.1953125,a,12,21_12,Node2,40,7,21
2133.6472168,1509.07800293,b,20,21_20,Node3,40,7,21
2100.6066895,1571.96325684,c,21,21_21,Node1,40,7,21
2002.556518555,1566.51330566,d,22,21_22,Node4,40,7,21
2074.11245728875,1624.9374694824999,e,-1,21_-1,Node0,40,7,21
2059.6394043,1852.1953125,a,12,21_12,Node4,41,7,21
2133.6472168,1509.07800293,b,20,21_20,Node3,41,7,21
2100.6066895,1571.96325684,c,21,21_21,Node1,41,7,21
1955.09851074,1469.11450195,d,23,21_23,Node2,41,7,21
2062.247955335,1600.587768555,e,-1,21_-1,Node0,41,7,21
2059.6394043,1852.1953125,a,12,21_12,Node4,42,7,21
2133.6472168,1509.07800293,b,20,21_20,Node2,42,7,21
2002.556518555,1566.51330566,c,22,21_22,Node1,42,7,21
1955.09851074,1469.11450195,d,23,21_23,Node3,42,7,21
2037.7354125987501,1599.22528076,e,-1,21_-1,Node0,42,7,21
2059.6394043,1852.1953125,a,12,21_12,Node4,43,7,21
2100.6066895,1571.96325684,b,21,21_21,Node2,43,7,21
2002.556518555,1566.51330566,c,22,21_22,Node1,43,7,21
1955.09851074,1469.11450195,d,23,21_23,Node3,43,7,21
2029.4752807737502,1614.9465942375,e,-1,21_-1,Node0,43,7,21
2533.5651855,1072.6807861,a,0,22_0,Node3,0,0,22
2515.3740234,1152.121582,b,1,22_1,Node1,0,0,22
2594.8024901999997,1192.3293457,c,2,22_2,Node4,0,0,22
2646.8234863,1088.9379883,d,3,22_3,Node2,0,0,22
2572.6412963499997,1126.517425525,e,-1,22_-1,Node0,0,0,22
2533.5651855,1072.6807861,a,0,22_0,Node3,1,7,22
2515.3740234,1152.121582,b,1,22_1,Node1,1,7,22
2646.8234863,1088.9379883,c,3,22_3,Node2,1,7,22
2505.2497559,1463.97131348,d,13,22_13,Node4,1,7,22
2550.253112775,1194.42791747,e,-1,22_-1,Node0,1,7,22
2533.5651855,1072.6807861,a,0,22_0,Node3,2,7,22
2515.3740234,1152.121582,b,1,22_1,Node1,2,7,22
2594.8024901999997,1192.3293457,c,2,22_2,Node2,2,7,22
2505.2497559,1463.97131348,d,13,22_13,Node4,2,7,22
2537.24786375,1220.27575682,e,-1,22_-1,Node0,2,7,22
2533.5651855,1072.6807861,a,0,22_0,Node2,3,7,22
2594.8024901999997,1192.3293457,b,2,22_2,Node1,3,7,22
2646.8234863,1088.9379883,c,3,22_3,Node3,3,7,22
2505.2497559,1463.97131348,d,13,22_13,Node4,3,7,22
2570.110229475,1204.479858395,e,-1,22_-1,Node0,3,7,22
2515.3740234,1152.121582,a,1,22_1,Node2,4,7,22
2594.8024901999997,1192.3293457,b,2,22_2,Node1,4,7,22
2646.8234863,1088.9379883,c,3,22_3,Node3,4,7,22
2505.2497559,1463.97131348,d,13,22_13,Node4,4,7,22
2565.56243895,1224.34005737,e,-1,22_-1,Node0,4,7,22
3012.394287,1275.8931885,a,4,22_4,Node4,5,1,22
3171.967529,1319.9368896,b,5,22_5,Node2,5,1,22
3029.809326,1352.1739502,c,6,22_6,Node1,5,1,22
3132.69873,1386.0371094,d,7,22_7,Node3,5,1,22
3086.7174680000003,1333.510284425,e,-1,22_-1,Node0,5,1,22
3012.394287,1275.8931885,a,4,22_4,Node3,6,7,22
3029.809326,1352.1739502,b,6,22_6,Node1,6,7,22
3132.69873,1386.0371094,c,7,22_7,Node2,6,7,22
2981.3308105,1499.279785156,d,9,22_9,Node4,6,7,22
3039.058288375,1378.346008314,e,-1,22_-1,Node0,6,7,22
3012.394287,1275.8931885,a,4,22_4,Node3,7,7,22
3171.967529,1319.9368896,b,5,22_5,Node2,7,7,22
3029.809326,1352.1739502,c,6,22_6,Node1,7,7,22
2981.3308105,1499.279785156,d,9,22_9,Node4,7,7,22
3048.875488125,1361.820953364,e,-1,22_-1,Node0,7,7,22
3012.394287,1275.8931885,a,4,22_4,Node2,8,7,22
3171.967529,1319.9368896,b,5,22_5,Node3,8,7,22
3132.69873,1386.0371094,c,7,22_7,Node1,8,7,22
2981.3308105,1499.279785156,d,9,22_9,Node4,8,7,22
3074.597839125,1370.286743164,e,-1,22_-1,Node0,8,7,22
3171.967529,1319.9368896,a,5,22_5,Node3,9,7,22
3029.809326,1352.1739502,b,6,22_6,Node2,9,7,22
3132.69873,1386.0371094,c,7,22_7,Node1,9,7,22
2981.3308105,1499.279785156,d,9,22_9,Node4,9,7,22
3078.951598875,1389.356933589,e,-1,22_-1,Node0,9,7,22
2834.7490234,1456.0369873,a,8,22_8,Node2,10,2,22
2981.3308105,1499.279785156,b,9,22_9,Node4,10,2,22
2949.2890625,1559.31884766,c,10,22_10,Node1,10,2,22
2865.453125,1569.47595215,d,11,22_11,Node3,10,2,22
2907.70550535,1521.0278930665,e,-1,22_-1,Node0,10,2,22
3029.809326,1352.1739502,a,6,22_6,Node4,11,7,22
2834.7490234,1456.0369873,b,8,22_8,Node2,11,7,22
2981.3308105,1499.279785156,c,9,22_9,Node1,11,7,22
2865.453125,1569.47595215,d,11,22_11,Node3,11,7,22
2927.835571225,1469.2416687015,e,-1,22_-1,Node0,11,7,22
3029.809326,1352.1739502,a,6,22_6,Node2,12,7,22
2834.7490234,1456.0369873,b,8,22_8,Node4,12,7,22
2949.2890625,1559.31884766,c,10,22_10,Node3,12,7,22
2865.453125,1569.47595215,d,11,22_11,Node1,12,7,22
2919.825134225,1484.2514343275,e,-1,22_-1,Node0,12,7,22
3029.809326,1352.1739502,a,6,22_6,Node4,13,7,22
2834.7490234,1456.0369873,b,8,22_8,Node2,13,7,22
2981.3308105,1499.279785156,c,9,22_9,Node1,13,7,22
2949.2890625,1559.31884766,d,10,22_10,Node3,13,7,22
2948.7945556,1466.702392579,e,-1,22_-1,Node0,13,7,22
3029.809326,1352.1739502,a,6,22_6,Node4,14,7,22
2981.3308105,1499.279785156,b,9,22_9,Node1,14,7,22
2949.2890625,1559.31884766,c,10,22_10,Node3,14,7,22
2865.453125,1569.47595215,d,11,22_11,Node2,14,7,22
2956.470581,1495.0621337915,e,-1,22_-1,Node0,14,7,22
2383.005127,1475.28845215,a,12,22_12,Node4,15,3,22
2505.2497559,1463.97131348,b,13,22_13,Node1,15,3,22
2576.5852051,1503.373901367,c,14,22_14,Node3,15,3,22
2460.0629883,1554.54174805,d,15,22_15,Node2,15,3,22
2481.2257690750002,1499.29385376175,e,-1,22_-1,Node0,15,3,22
2515.3740234,1152.121582,a,1,22_1,Node2,16,7,22
2383.005127,1475.28845215,b,12,22_12,Node4,16,7,22
2505.2497559,1463.97131348,c,13,22_13,Node3,16,7,22
2460.0629883,1554.54174805,d,15,22_15,Node1,16,7,22
2465.92297365,1411.48077392,e,-1,22_-1,Node0,16,7,22
2515.3740234,1152.121582,a,1,22_1,Node2,17,7,22
2383.005127,1475.28845215,b,12,22_12,Node3,17,7,22
2576.5852051,1503.373901367,c,14,22_14,Node4,17,7,22
2460.0629883,1554.54174805,d,15,22_15,Node1,17,7,22
2483.75683595,1421.33142089175,e,-1,22_-1,Node0,17,7,22
2515.3740234,1152.121582,a,1,22_1,Node2,18,7,22
2383.005127,1475.28845215,b,12,22_12,Node4,18,7,22
2505.2497559,1463.97131348,c,13,22_13,Node1,18,7,22
2576.5852051,1503.373901367,d,14,22_14,Node3,18,7,22
2495.05352785,1398.6888122492498,e,-1,22_-1,Node0,18,7,22
2594.8024901999997,1192.3293457,a,2,22_2,Node4,19,7,22
2505.2497559,1463.97131348,b,13,22_13,Node1,19,7,22
2576.5852051,1503.373901367,c,14,22_14,Node2,19,7,22
2460.0629883,1554.54174805,d,15,22_15,Node3,19,7,22
2534.175109875,1428.55407714925,e,-1,22_-1,Node0,19,7,22
2594.8024901999997,1192.3293457,a,2,22_2,Node2,20,7,22
2383.005127,1475.28845215,b,12,22_12,Node4,20,7,22
2505.2497559,1463.97131348,c,13,22_13,Node1,20,7,22
2576.5852051,1503.373901367,d,14,22_14,Node3,20,7,22
2514.91064455,1408.7407531742501,e,-1,22_-1,Node0,20,7,22
2594.8024901999997,1192.3293457,a,2,22_2,Node4,21,7,22
2383.005127,1475.28845215,b,12,22_12,Node2,21,7,22
2505.2497559,1463.97131348,c,13,22_13,Node1,21,7,22
2460.0629883,1554.54174805,d,15,22_15,Node3,21,7,22
2485.78009035,1421.532714845,e,-1,22_-1,Node0,21,7,22
2834.7490234,1456.0369873,a,8,22_8,Node4,22,7,22
2505.2497559,1463.97131348,b,13,22_13,Node2,22,7,22
2576.5852051,1503.373901367,c,14,22_14,Node1,22,7,22
2460.0629883,1554.54174805,d,15,22_15,Node3,22,7,22
2594.161743175,1494.48098754925,e,-1,22_-1,Node0,22,7,22
2834.7490234,1456.0369873,a,8,22_8,Node4,23,7,22
2383.005127,1475.28845215,b,12,22_12,Node3,23,7,22
2505.2497559,1463.97131348,c,13,22_13,Node1,23,7,22
2576.5852051,1503.373901367,d,14,22_14,Node2,23,7,22
2574.89727785,1474.6676635742501,e,-1,22_-1,Node0,23,7,22
2834.7490234,1456.0369873,a,8,22_8,Node4,24,7,22
2383.005127,1475.28845215,b,12,22_12,Node2,24,7,22
2576.5852051,1503.373901367,c,14,22_14,Node1,24,7,22
2460.0629883,1554.54174805,d,15,22_15,Node3,24,7,22
2563.60058595,1497.31027221675,e,-1,22_-1,Node0,24,7,22
2594.8024901999997,1192.3293457,a,2,22_2,Node2,25,7,22
2383.005127,1475.28845215,b,12,22_12,Node4,25,7,22
2576.5852051,1503.373901367,c,14,22_14,Node3,25,7,22
2460.0629883,1554.54174805,d,15,22_15,Node1,25,7,22
2503.61395265,1431.38336181675,e,-1,22_-1,Node0,25,7,22
1659.0695801,1525.48791504,a,16,22_16,Node4,26,4,22
